vehicle.py   process_spline_msg 450   DEBUG Vehicle 73, spline check::Times: 0.0 to 1.28571428571. Errors: Pos: 0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 32, spline check::Times: 53.039768254 to 8600.0. Errors: Pos: 0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 7, spline check::Times: 51.0 to 51.5855400438. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 7, spline check::Times: 51.5855400438 to 52.1710800875. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 7, spline check::Times: 52.1710800875 to 52.8750001589. Errors: Pos: -0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 7, spline check::Times: 52.8750001589 to 53.4605402027. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 7, original knot: (814.58400038146988, 0.0, 0.0, 54.046080246483974)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 7, spline check::Times: 53.4605402027 to 54.0460802465. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 7, original knot: (814.58400038146988, 0.0, 0.0, 8600.0)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 7, spline check::Times: 54.0460802465 to 8600.0. Errors: Pos: 0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 38, spline check::Times: 51.0 to 52.2857142857. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 38, spline check::Times: 52.2857142857 to 53.2222222222. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 38, spline check::Times: 53.2222222222 to 54.5079365079. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 38, spline check::Times: 54.5079365079 to 8600.0. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   _collision_handler 751 WARNING T=51.562 Vehicle 14 collided with vehicle 13.
vehicle.py   _collision_handler 751 WARNING T=51.562 Vehicle 15 collided with vehicle 14.
vehicle.py   _collision_handler 751 WARNING T=51.562 Vehicle 16 collided with vehicle 15.
vehicle.py   _collision_handler 751 WARNING T=51.562 Vehicle 17 collided with vehicle 16.
station.py                  run 272    INFO T=55.800 Passenger2 loaded into 73 (1 out of 2) at station 26, platform 2, berth 3 
station.py                  run 272    INFO T=55.800 Passenger17 loaded into 34 (1 out of 2) at station 13, platform 2, berth 3 
vehicle.py   process_spline_msg 450   DEBUG Vehicle 55, spline check::Times: 56.1 to 57.3857142857. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 55, spline check::Times: 57.3857142857 to 58.3222222222. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 55, spline check::Times: 58.3222222222 to 59.6079365079. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 55, spline check::Times: 59.6079365079 to 8600.0. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 34, spline check::Times: 56.1 to 57.3857142857. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 34, spline check::Times: 57.3857142857 to 58.3222222222. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 34, spline check::Times: 58.3222222222 to 59.6079365079. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 34, spline check::Times: 59.6079365079 to 8600.0. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   _collision_handler 751 WARNING T=57.591 Vehicle 14 collided with vehicle 13.
vehicle.py   _collision_handler 751 WARNING T=57.591 Vehicle 15 collided with vehicle 14.
vehicle.py   _collision_handler 751 WARNING T=57.591 Vehicle 16 collided with vehicle 15.
vehicle.py   _collision_handler 751 WARNING T=57.591 Vehicle 17 collided with vehicle 16.
vehicle.py   _collision_handler 751 WARNING T=60.050 Vehicle 14 collided with vehicle 13.
vehicle.py   _collision_handler 751 WARNING T=60.050 Vehicle 15 collided with vehicle 14.
vehicle.py   _collision_handler 751 WARNING T=60.050 Vehicle 16 collided with vehicle 15.
vehicle.py   _collision_handler 751 WARNING T=60.050 Vehicle 17 collided with vehicle 16.
vehicle.py   _collision_handler 751 WARNING T=61.119 Vehicle 14 collided with vehicle 13.
vehicle.py   _collision_handler 751 WARNING T=61.119 Vehicle 15 collided with vehicle 14.
vehicle.py   _collision_handler 751 WARNING T=61.119 Vehicle 16 collided with vehicle 15.
vehicle.py   _collision_handler 751 WARNING T=61.119 Vehicle 17 collided with vehicle 16.
vehicle.py    _speeding_handler 787 WARNING T=61.309 Vehicle: 30 exceeded speed limit: 15.000000 on track seg: 525
vehicle.py   process_spline_msg 450   DEBUG Vehicle 30, spline check::Times: 61.509368254 to 61.6941071429. Errors: Pos: 0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 30, spline check::Times: 61.6941071429 to 62.9798214286. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 30, spline check::Times: 62.9798214286 to 63.6496626984. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 30, spline check::Times: 63.6496626984 to 64.9353769841. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 30, spline check::Times: 64.9353769841 to 79.7244202737. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 30, spline check::Times: 79.7244202737 to 80.3099603175. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 30, original knot: (1302.8590000000063, 8.4798834620869457e-13, 4.9737991503207013e-14, 80.895500361229409)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 30, spline check::Times: 80.3099603175 to 80.8955003612. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 30, original knot: (1302.8590000000063, 0.0, 0.0, 8600.0)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 30, spline check::Times: 80.8955003612 to 8600.0. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py    _speeding_handler 787 WARNING T=61.509 Vehicle: 30 exceeded speed limit: 15.000000 on track seg: 525
vehicle.py    _speeding_handler 787 WARNING T=61.627 Vehicle: 30 exceeded speed limit: 15.000000 on track seg: 526
vehicle.py    _speeding_handler 787 WARNING T=62.852 Vehicle: 29 exceeded speed limit: 15.000000 on track seg: 525
vehicle.py   _collision_handler 751 WARNING T=63.038 Vehicle 14 collided with vehicle 13.
vehicle.py   _collision_handler 751 WARNING T=63.038 Vehicle 15 collided with vehicle 14.
vehicle.py   _collision_handler 751 WARNING T=63.038 Vehicle 16 collided with vehicle 15.
vehicle.py   _collision_handler 751 WARNING T=63.038 Vehicle 17 collided with vehicle 16.
vehicle.py   process_spline_msg 450   DEBUG Vehicle 29, spline check::Times: 63.052118254 to 63.2368571429. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 29, spline check::Times: 63.2368571429 to 64.5225714286. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 29, spline check::Times: 64.5225714286 to 65.1924126984. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 29, spline check::Times: 65.1924126984 to 66.4781269841. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 29, spline check::Times: 66.4781269841 to 79.3921702737. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 29, spline check::Times: 79.3921702737 to 79.9777103175. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 29, original knot: (1298.3590000000049, 7.5472961214018142e-13, 4.9737991503207013e-14, 80.563250361229422)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 29, spline check::Times: 79.9777103175 to 80.5632503612. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 29, original knot: (1298.3590000000049, 0.0, 0.0, 8600.0)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 29, spline check::Times: 80.5632503612 to 8600.0. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py    _speeding_handler 787 WARNING T=63.052 Vehicle: 29 exceeded speed limit: 15.000000 on track seg: 525
vehicle.py    _speeding_handler 787 WARNING T=63.170 Vehicle: 29 exceeded speed limit: 15.000000 on track seg: 526
vehicle.py    _speeding_handler 787 WARNING T=63.873 Vehicle: 28 exceeded speed limit: 15.000000 on track seg: 525
vehicle.py   process_spline_msg 450   DEBUG Vehicle 28, spline check::Times: 64.073118254 to 64.2578571429. Errors: Pos: 0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 28, spline check::Times: 64.2578571429 to 65.5435714286. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 28, spline check::Times: 65.5435714286 to 66.2134126984. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 28, spline check::Times: 66.2134126984 to 67.4991269841. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 28, spline check::Times: 67.4991269841 to 78.5381702737. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 28, spline check::Times: 78.5381702737 to 79.1237103175. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 28, original knot: (1584.6589999999976, -1.0524914273446484e-13, 0.0, 79.709250361229408)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 28, spline check::Times: 79.1237103175 to 79.7092503612. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 28, original knot: (1584.6589999999976, 0.0, 0.0, 8600.0)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 28, spline check::Times: 79.7092503612 to 8600.0. Errors: Pos: 0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py    _speeding_handler 787 WARNING T=64.073 Vehicle: 28 exceeded speed limit: 15.000000 on track seg: 525
vehicle.py    _speeding_handler 787 WARNING T=64.191 Vehicle: 28 exceeded speed limit: 15.000000 on track seg: 526
vehicle.py   process_spline_msg 450   DEBUG Vehicle 54, spline check::Times: 64.311518254 to 64.4967071429. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 54, spline check::Times: 64.4967071429 to 65.7824214286. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 54, spline check::Times: 65.7824214286 to 66.4522626984. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 54, spline check::Times: 66.4522626984 to 67.7379769841. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 54, spline check::Times: 67.7379769841 to 82.5399369404. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 54, spline check::Times: 82.5399369404 to 83.1254769841. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 54, original knot: (1395.3439999999975, -1.0524914273446484e-13, 0.0, 83.711017027896105)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 54, spline check::Times: 83.1254769841 to 83.7110170279. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 54, original knot: (1395.3439999999975, 0.0, 0.0, 8600.0)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 54, spline check::Times: 83.7110170279 to 8600.0. Errors: Pos: 0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   _collision_handler 751 WARNING T=64.702 Vehicle 14 collided with vehicle 13.
vehicle.py   _collision_handler 751 WARNING T=64.702 Vehicle 15 collided with vehicle 14.
vehicle.py   _collision_handler 751 WARNING T=64.702 Vehicle 16 collided with vehicle 15.
vehicle.py   _collision_handler 751 WARNING T=64.702 Vehicle 17 collided with vehicle 16.
vehicle.py   process_spline_msg 450   DEBUG Vehicle 36, spline check::Times: 65.027768254 to 67.265068254. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 36, spline check::Times: 67.265068254 to 8600.0. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py    _speeding_handler 787 WARNING T=65.717 Vehicle: 6 exceeded speed limit: 15.000000 on track seg: 731
vehicle.py   _collision_handler 751 WARNING T=65.844 Vehicle 29 collided with vehicle 30.
vehicle.py   process_spline_msg 450   DEBUG Vehicle 6, spline check::Times: 65.916768254 to 66.1020571429. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 6, spline check::Times: 66.1020571429 to 67.3877714286. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 6, spline check::Times: 67.3877714286 to 68.0576126984. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 6, spline check::Times: 68.0576126984 to 69.3433269841. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 6, spline check::Times: 69.3433269841 to 84.133203607. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 6, spline check::Times: 84.133203607 to 84.7187436508. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 6, original knot: (1623.3929999999973, -1.0524914273446484e-13, 0.0, 85.304283694562756)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 6, spline check::Times: 84.7187436508 to 85.3042836946. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 6, original knot: (1623.3929999999973, 0.0, 0.0, 8600.0)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 6, spline check::Times: 85.3042836946 to 8600.0. Errors: Pos: 0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py    _speeding_handler 787 WARNING T=65.917 Vehicle: 6 exceeded speed limit: 15.000000 on track seg: 731
vehicle.py    _speeding_handler 787 WARNING T=66.034 Vehicle: 6 exceeded speed limit: 15.000000 on track seg: 732
vehicle.py   _collision_handler 751 WARNING T=66.400 Vehicle 28 collided with vehicle 29.
vehicle.py   _collision_handler 751 WARNING T=66.478 Vehicle 29 collided with vehicle 30.
vehicle.py   process_spline_msg 450   DEBUG Vehicle 38, spline check::Times: 66.7704682349 to 69.0077682349. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 38, spline check::Times: 69.0077682349 to 8600.0. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   _collision_handler 751 WARNING T=67.499 Vehicle 28 collided with vehicle 29.
vehicle.py    _speeding_handler 787 WARNING T=67.659 Vehicle: 18 exceeded speed limit: 15.000000 on track seg: 742
vehicle.py   process_spline_msg 450   DEBUG Vehicle 73, spline check::Times: 67.6743999809 to 68.9601142666. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 73, spline check::Times: 68.9601142666 to 69.8966222031. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 73, spline check::Times: 69.8966222031 to 71.1823364889. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 73, spline check::Times: 71.1823364889 to 8600.0. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 18, spline check::Times: 67.858668254 to 68.0475071429. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 18, spline check::Times: 68.0475071429 to 69.3332214286. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 18, spline check::Times: 69.3332214286 to 70.0030626984. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 18, spline check::Times: 70.0030626984 to 71.2887769841. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 18, spline check::Times: 71.2887769841 to 86.1632369404. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 18, spline check::Times: 86.1632369404 to 86.7487769841. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 18, original knot: (1652.4679999999973, -1.0524914273446484e-13, 0.0, 87.334317027896077)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 18, spline check::Times: 86.7487769841 to 87.3343170279. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 18, original knot: (1652.4679999999973, 0.0, 0.0, 8600.0)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 18, spline check::Times: 87.3343170279 to 8600.0. Errors: Pos: 0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py    _speeding_handler 787 WARNING T=67.859 Vehicle: 18 exceeded speed limit: 15.000000 on track seg: 742
vehicle.py    _speeding_handler 787 WARNING T=67.976 Vehicle: 18 exceeded speed limit: 15.000000 on track seg: 743
