base_controller.py              connect line:172 walltime:396ms     INFO Connected to server: localhost:64444
prt_controller.py            heartbeat line:106 walltime:20351ms    DEBUG t:96.900 Station 6 heartbeat.
prt_controller.py            heartbeat line:106 walltime:20351ms    DEBUG t:96.900 Station 7 heartbeat.
prt_controller.py            heartbeat line:106 walltime:20351ms    DEBUG t:96.900 Station 8 heartbeat.
prt_controller.py            heartbeat line:106 walltime:20351ms    DEBUG t:96.900 Station 9 heartbeat.
prt_controller.py            heartbeat line:106 walltime:20351ms    DEBUG t:96.900 Station 10 heartbeat.
prt_controller.py            heartbeat line:106 walltime:20351ms    DEBUG t:96.900 Station 11 heartbeat.
prt_controller.py            heartbeat line:106 walltime:20352ms    DEBUG t:96.900 Station 12 heartbeat.
prt_controller.py            heartbeat line:106 walltime:20352ms    DEBUG t:96.900 Station 13 heartbeat.
prt_controller.py            heartbeat line:106 walltime:20352ms    DEBUG t:96.900 Station 14 heartbeat.
prt_controller.py            heartbeat line:106 walltime:20352ms    DEBUG t:96.900 Station 15 heartbeat.
prt_controller.py            heartbeat line:106 walltime:20352ms    DEBUG t:96.900 Station 16 heartbeat.
prt_controller.py            heartbeat line:106 walltime:20352ms    DEBUG t:96.900 Station 17 heartbeat.
prt_controller.py            heartbeat line:106 walltime:20352ms    DEBUG t:96.900 Station 18 heartbeat.
prt_controller.py            heartbeat line:106 walltime:20352ms    DEBUG t:96.900 Station 19 heartbeat.
prt_controller.py            heartbeat line:106 walltime:20352ms    DEBUG t:96.900 Station 20 heartbeat.
prt_controller.py            heartbeat line:106 walltime:20353ms    DEBUG t:96.900 Station 21 heartbeat.
prt_controller.py            heartbeat line:106 walltime:20353ms    DEBUG t:96.900 Station 22 heartbeat.
prt_controller.py            heartbeat line:106 walltime:20353ms    DEBUG t:96.900 Station 23 heartbeat.
prt_controller.py            heartbeat line:106 walltime:20353ms    DEBUG t:96.900 Station 24 heartbeat.
prt_controller.py            heartbeat line:106 walltime:20354ms    DEBUG t:96.900 Station 25 heartbeat.
prt_controller.py            heartbeat line:106 walltime:20354ms    DEBUG t:96.900 Station 26 heartbeat.
prt_controller.py            heartbeat line:106 walltime:20354ms    DEBUG t:96.900 Station 27 heartbeat.
prt_controller.py            heartbeat line:106 walltime:20354ms    DEBUG t:96.900 Station 28 heartbeat.
prt_controller.py            heartbeat line:106 walltime:20354ms    DEBUG t:96.900 Station 31 heartbeat.
prt_controller.py            heartbeat line:106 walltime:20354ms    DEBUG t:96.900 Station 32 heartbeat.
prt_controller.py            heartbeat line:106 walltime:20354ms    DEBUG t:96.900 Station 33 heartbeat.
prt_controller.py            heartbeat line:106 walltime:20354ms    DEBUG t:96.900 Station 35 heartbeat.
prt_controller.py            heartbeat line:106 walltime:20354ms    DEBUG t:96.900 Station 36 heartbeat.
prt_controller.py            heartbeat line:106 walltime:20355ms    DEBUG t:96.900 Station 37 heartbeat.
prt_controller.py            heartbeat line:106 walltime:20355ms    DEBUG t:96.900 Station 38 heartbeat.
prt_controller.py            heartbeat line:106 walltime:20355ms    DEBUG t:96.900 Station 39 heartbeat.
prt_controller.py on_SIM_RESPONSE_VEHICLE_STATUS line:390 walltime:20363ms     INFO t:96.900 Vehicle 30 Blocked for 98 from station 21.
prt_controller.py on_SIM_RESPONSE_VEHICLE_STATUS line:402 walltime:20363ms     INFO t:96.900 Delaying launch of vehicle 30 from station 21 until 98.160 (1.260 delay)
prt_controller.py   on_SIM_NOTIFY_TIME line:356 walltime:20579ms     INFO t:98.160 Delaying launch of vehicle 30 from station 21 until 98.160 (0.000 delay)
prt_controller.py       update_vehicle line:1446 walltime:20654ms  WARNING t:98.818 Vehicle 14 is following too close to vehicle 13. lv_dist: 0.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:20655ms  WARNING t:98.818 Vehicle 15 is following too close to vehicle 14. lv_dist: 0.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:20657ms  WARNING t:98.818 Vehicle 16 is following too close to vehicle 15. lv_dist: 0.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:20659ms  WARNING t:98.818 Vehicle 17 is following too close to vehicle 16. lv_dist: 0.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:20712ms  WARNING t:99.018 Vehicle 14 is following too close to vehicle 13. lv_dist: -4.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:20712ms  WARNING t:99.018 Vehicle 15 is following too close to vehicle 14. lv_dist: -4.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:20713ms  WARNING t:99.018 Vehicle 16 is following too close to vehicle 15. lv_dist: -4.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:20714ms  WARNING t:99.018 Vehicle 17 is following too close to vehicle 16. lv_dist: -4.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:20765ms  WARNING t:99.656 Vehicle 31 is following too close to vehicle 22. lv_dist: 16.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:20777ms  WARNING t:99.856 Vehicle 31 is following too close to vehicle 22. lv_dist: 16.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:20780ms  WARNING t:99.907 Vehicle 73 is following too close to vehicle 59. lv_dist: 16.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:20783ms  WARNING t:100.107 Vehicle 73 is following too close to vehicle 59. lv_dist: 16.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:20980ms  WARNING t:101.207 Vehicle 73 is following too close to vehicle 59. lv_dist: 16.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:20995ms  WARNING t:101.383 Vehicle 66 is following too close to vehicle 69. lv_dist: 19.126 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:20998ms  WARNING t:101.407 Vehicle 73 is following too close to vehicle 59. lv_dist: 16.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:21069ms  WARNING t:101.583 Vehicle 66 is following too close to vehicle 69. lv_dist: 19.126 desired separation: 20.000
prt_controller.py on_SIM_COMPLETE_PASSENGERS_EMBARK line:429 walltime:21078ms     INFO t:101.700 Vehicle 54 at station 5, berth 3, plat 2 has completed embark of [4L]
prt_controller.py on_SIM_COMPLETE_PASSENGERS_EMBARK line:429 walltime:21079ms     INFO t:101.700 Vehicle 6 at station 1, berth 3, plat 2 has completed embark of [38L]
prt_controller.py       update_vehicle line:1446 walltime:21084ms  WARNING t:101.734 Vehicle 66 is following too close to vehicle 69. lv_dist: 19.126 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:21095ms  WARNING t:101.934 Vehicle 66 is following too close to vehicle 69. lv_dist: 19.126 desired separation: 20.000
prt_controller.py            heartbeat line:106 walltime:21099ms    DEBUG t:102.000 Station 0 heartbeat.
prt_controller.py            heartbeat line:106 walltime:21100ms    DEBUG t:102.000 Station 1 heartbeat.
prt_controller.py            heartbeat line:106 walltime:21100ms    DEBUG t:102.000 Station 2 heartbeat.
prt_controller.py            heartbeat line:106 walltime:21100ms    DEBUG t:102.000 Station 3 heartbeat.
prt_controller.py            heartbeat line:106 walltime:21100ms    DEBUG t:102.000 Station 4 heartbeat.
prt_controller.py            heartbeat line:106 walltime:21100ms    DEBUG t:102.000 Station 5 heartbeat.
prt_controller.py            heartbeat line:106 walltime:21100ms    DEBUG t:102.000 Station 6 heartbeat.
prt_controller.py            heartbeat line:106 walltime:21100ms    DEBUG t:102.000 Station 7 heartbeat.
prt_controller.py            heartbeat line:106 walltime:21101ms    DEBUG t:102.000 Station 8 heartbeat.
prt_controller.py            heartbeat line:106 walltime:21101ms    DEBUG t:102.000 Station 9 heartbeat.
prt_controller.py            heartbeat line:106 walltime:21101ms    DEBUG t:102.000 Station 10 heartbeat.
prt_controller.py            heartbeat line:106 walltime:21101ms    DEBUG t:102.000 Station 11 heartbeat.
prt_controller.py            heartbeat line:106 walltime:21101ms    DEBUG t:102.000 Station 12 heartbeat.
prt_controller.py            heartbeat line:106 walltime:21101ms    DEBUG t:102.000 Station 13 heartbeat.
prt_controller.py            heartbeat line:106 walltime:21101ms    DEBUG t:102.000 Station 14 heartbeat.
prt_controller.py            heartbeat line:106 walltime:21102ms    DEBUG t:102.000 Station 15 heartbeat.
prt_controller.py            heartbeat line:106 walltime:21102ms    DEBUG t:102.000 Station 16 heartbeat.
prt_controller.py            heartbeat line:106 walltime:21102ms    DEBUG t:102.000 Station 17 heartbeat.
prt_controller.py            heartbeat line:106 walltime:21102ms    DEBUG t:102.000 Station 18 heartbeat.
prt_controller.py            heartbeat line:106 walltime:21102ms    DEBUG t:102.000 Station 19 heartbeat.
prt_controller.py            heartbeat line:106 walltime:21102ms    DEBUG t:102.000 Station 20 heartbeat.
prt_controller.py            heartbeat line:106 walltime:21102ms    DEBUG t:102.000 Station 21 heartbeat.
prt_controller.py            heartbeat line:106 walltime:21103ms    DEBUG t:102.000 Station 22 heartbeat.
prt_controller.py            heartbeat line:106 walltime:21103ms    DEBUG t:102.000 Station 23 heartbeat.
prt_controller.py            heartbeat line:106 walltime:21103ms    DEBUG t:102.000 Station 24 heartbeat.
prt_controller.py            heartbeat line:106 walltime:21103ms    DEBUG t:102.000 Station 25 heartbeat.
prt_controller.py            heartbeat line:106 walltime:21103ms    DEBUG t:102.000 Station 26 heartbeat.
prt_controller.py            heartbeat line:106 walltime:21103ms    DEBUG t:102.000 Station 27 heartbeat.
prt_controller.py            heartbeat line:106 walltime:21103ms    DEBUG t:102.000 Station 28 heartbeat.
prt_controller.py            heartbeat line:106 walltime:21103ms    DEBUG t:102.000 Station 31 heartbeat.
prt_controller.py            heartbeat line:106 walltime:21104ms    DEBUG t:102.000 Station 32 heartbeat.
prt_controller.py            heartbeat line:106 walltime:21104ms    DEBUG t:102.000 Station 33 heartbeat.
prt_controller.py            heartbeat line:106 walltime:21104ms    DEBUG t:102.000 Station 35 heartbeat.
prt_controller.py            heartbeat line:106 walltime:21104ms    DEBUG t:102.000 Station 36 heartbeat.
prt_controller.py            heartbeat line:106 walltime:21104ms    DEBUG t:102.000 Station 37 heartbeat.
prt_controller.py            heartbeat line:106 walltime:21104ms    DEBUG t:102.000 Station 38 heartbeat.
prt_controller.py            heartbeat line:106 walltime:21104ms    DEBUG t:102.000 Station 39 heartbeat.
prt_controller.py on_SIM_RESPONSE_VEHICLE_STATUS line:390 walltime:21120ms     INFO t:102.000 Vehicle 6 Blocked for 0 from station 1.
prt_controller.py on_SIM_RESPONSE_VEHICLE_STATUS line:398 walltime:21121ms     INFO t:102.000 Launched vehicle 6 from station 1.
prt_controller.py on_SIM_RESPONSE_VEHICLE_STATUS line:390 walltime:21125ms     INFO t:102.000 Vehicle 54 Blocked for 104 from station 5.
prt_controller.py on_SIM_RESPONSE_VEHICLE_STATUS line:402 walltime:21125ms     INFO t:102.000 Delaying launch of vehicle 54 from station 5 until 104.018 (2.018 delay)
prt_controller.py on_SIM_RESPONSE_VEHICLE_STATUS line:390 walltime:21128ms     INFO t:102.000 Vehicle 30 Blocked for 102 from station 21.
prt_controller.py on_SIM_RESPONSE_VEHICLE_STATUS line:402 walltime:21128ms     INFO t:102.000 Delaying launch of vehicle 30 from station 21 until 102.452 (0.452 delay)
prt_controller.py       update_vehicle line:1446 walltime:21194ms  WARNING t:102.392 Vehicle 66 is following too close to vehicle 69. lv_dist: 19.126 desired separation: 20.000
prt_controller.py   on_SIM_NOTIFY_TIME line:356 walltime:21200ms     INFO t:102.452 Delaying launch of vehicle 30 from station 21 until 104.652 (2.199 delay)
prt_controller.py       update_vehicle line:1446 walltime:21220ms  WARNING t:102.592 Vehicle 66 is following too close to vehicle 69. lv_dist: 19.126 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:21251ms  WARNING t:102.608 Vehicle 66 is following too close to vehicle 69. lv_dist: 19.126 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:21286ms  WARNING t:102.808 Vehicle 66 is following too close to vehicle 69. lv_dist: 19.126 desired separation: 20.000
prt_controller.py   on_SIM_NOTIFY_TIME line:351 walltime:21366ms     INFO t:104.018 Launched vehicle 54 from station 5.
prt_controller.py on_SIM_NOTIFY_VEHICLE_SPEEDING line:572 walltime:21381ms  WARNING Speed limit violation: v_status {
  vID: 34
  nose_locID: 514
  nose_pos: 0.0
  tail_locID: 103
  tail_pos: 398.37701416
  vel: 20.0
  accel: 0.0
  passengerIDs: 17
}
time: 104.127918235
speed_limit: 15.0

prt_controller.py on_SIM_NOTIFY_VEHICLE_SPEEDING line:572 walltime:21404ms  WARNING Speed limit violation: v_status {
  vID: 6
  nose_locID: 737
  nose_pos: 13.0710201263
  tail_locID: 737
  tail_pos: 9.07102012634
  vel: 15.0001001358
  accel: 8.36651706696
  passengerIDs: 38
  lvID: 8
  lv_distance: 307.212005615
}
time: 104.312719851
speed_limit: 15.0

prt_controller.py on_SIM_NOTIFY_VEHICLE_SPEEDING line:572 walltime:21422ms  WARNING Speed limit violation: v_status {
  vID: 34
  nose_locID: 514
  nose_pos: 4.0
  tail_locID: 514
  tail_pos: 0.0
  vel: 20.0
  accel: 0.0
  passengerIDs: 17
}
time: 104.327918235
speed_limit: 15.0

prt_controller.py on_SIM_NOTIFY_VEHICLE_SPEEDING line:572 walltime:21480ms  WARNING Speed limit violation: v_status {
  vID: 34
  nose_locID: 515
  nose_pos: -2.8194335755e-11
  tail_locID: 514
  tail_pos: 2.35100007057
  vel: 20.0
  accel: 0.0
  passengerIDs: 17
}
time: 104.445468235
speed_limit: 15.0

prt_controller.py   on_SIM_NOTIFY_TIME line:356 walltime:21506ms     INFO t:104.652 Delaying launch of vehicle 30 from station 21 until 104.652 (0.000 delay)
prt_controller.py       update_vehicle line:1446 walltime:21580ms  WARNING t:104.848 Vehicle 31 is following too close to vehicle 22. lv_dist: 16.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:21599ms  WARNING t:105.048 Vehicle 31 is following too close to vehicle 22. lv_dist: 16.000 desired separation: 20.000
prt_controller.py on_SIM_NOTIFY_VEHICLE_SPEEDING line:572 walltime:21606ms  WARNING Speed limit violation: v_status {
  vID: 6
  nose_locID: 738
  nose_pos: 6.30507202004e-10
  tail_locID: 737
  tail_pos: 23.3169994354
  vel: 19.476644516
  accel: 2.70683836937
  passengerIDs: 38
  lvID: 8
  lv_distance: 309.136535645
}
time: 105.121245306
speed_limit: 15.0

prt_controller.py on_SIM_NOTIFY_VEHICLE_SPEEDING line:572 walltime:21695ms  WARNING Speed limit violation: v_status {
  vID: 6
  nose_locID: 739
